Asset.ID,Time.to.break,Previous.bursts,index,AC,CI,DI,Other,PE,PVC,SI,Steel,NOT_PRESENT,PRESENT,Grassland,Rural,Urban,Alluvial,Brown_earths,Ground_water_gleys,Peats,Podzols,Regosols,Surface_water_gleys,Diameter,Length,Year
3473249,24852,0,7513,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.371980457,-0.793490279
3473249,25307,1,7514,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.371980457,-0.793490279
3473252,27375,0,7515,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.193976166,-0.559063429,-0.793490279
3473252,28761,1,7516,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.193976166,-0.559063429,-0.793490279
3473258,35431,0,7517,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.549883445,-1.810650769
3473258,36549,1,7518,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.549883445,-1.810650769
3473260,37326,0,7519,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.552012061,-1.810650769
3473260,37370,1,7520,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.552012061,-1.810650769
3473262,25189,0,7521,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.549967877,-0.793490279
3473262,25944,1,7522,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.549967877,-0.793490279
3473306,12307,0,7523,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.226439398,8.393942444,0.986540578
3473306,12311,1,7524,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.226439398,8.393942444,0.986540578
3473387,15119,0,7525,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.612388877,0.223670211
3473387,15259,1,7526,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.612388877,0.223670211
3473431,38953,0,7527,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.709329967,-0.567077175,-1.810650769
3473431,38966,1,7528,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.709329967,-0.567077175,-1.810650769
3473441,11939,0,7529,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.788036588,2.274172375,0.550614654
3473441,15924,1,7530,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.788036588,2.274172375,0.550614654
3473443,19967,0,7531,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.186560382,-0.357564355
3473443,24836,1,7532,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.186560382,-0.357564355
3473445,12678,0,7533,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.788036588,-0.616802545,0.514287494
3473445,14801,1,7534,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.788036588,-0.616802545,0.514287494
3473461,14653,0,7535,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.193976166,-0.468604416,0.441633173
3473461,16680,1,7536,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.193976166,-0.468604416,0.441633173
3473462,15746,0,7537,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.193976166,-0.074739919,0.223670211
3473462,17407,1,7538,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.193976166,-0.074739919,0.223670211
3473464,19979,0,7539,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.193976166,-0.696729236,-0.212255713
3473464,20381,1,7540,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.193976166,-0.696729236,-0.212255713
3473485,16218,0,7541,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.193976166,-0.288460855,0.441633173
3473485,18547,1,7542,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.193976166,-0.288460855,0.441633173
3473512,12363,0,7543,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.437345534,0.550614654
3473512,12367,1,7544,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.437345534,0.550614654
3473514,10832,0,7545,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.226439398,-0.479841125,0.913886258
3473514,10835,1,7546,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.226439398,-0.479841125,0.913886258
3473590,26683,0,7547,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.215243053,-0.793490279
3473590,28178,1,7548,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.215243053,-0.793490279
3473595,14706,0,7549,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.836731436,7.743666957,0.405306013
3473595,14837,1,7550,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.836731436,7.743666957,0.405306013
3473598,16614,0,7551,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.367394921,0.078361569
3473598,19188,1,7552,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.367394921,0.078361569
3473602,16486,0,7553,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.752236482,0.078361569
3473602,16516,1,7554,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.752236482,0.078361569
3473604,16486,0,7555,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.453727337,0.078361569
3473604,16516,1,7556,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.453727337,0.078361569
3473606,18918,0,7557,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.389272559,0.078361569
3473606,22127,1,7558,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.389272559,0.078361569
3473611,17484,0,7559,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.376045019,0.078361569
3473611,17486,1,7560,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.376045019,0.078361569
3473623,13216,0,7561,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.637303388,0.550614654
3473623,15019,1,7562,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.637303388,0.550614654
3473725,10681,0,7563,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.788036588,0.477997986,0.804904776
3473725,10821,1,7564,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.788036588,0.477997986,0.804904776
3473732,7959,0,7565,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.788036588,-0.635005177,0.913886258
3473732,8781,1,7566,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.788036588,-0.635005177,0.913886258
3473733,13326,0,7567,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.816988561,0.228751007,0.623268975
3473733,14724,1,7568,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.816988561,0.228751007,0.623268975
3473783,9032,0,7569,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.226439398,-0.047806843,1.022867739
3473783,10444,1,7570,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.226439398,-0.047806843,1.022867739
3473807,12858,0,7571,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.788036588,-0.729941919,0.514287494
3473807,13938,1,7572,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.788036588,-0.729941919,0.514287494
3473900,20821,0,7573,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.715570923,-0.284910034
3473900,24558,1,7574,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.715570923,-0.284910034
3474084,14797,0,7575,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.802512575,0.000350639,0.441633173
3474084,19192,1,7576,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.802512575,0.000350639,0.441633173
3474206,10219,0,7577,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.802512575,-0.696864843,0.913886258
3474206,12310,1,7578,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.802512575,-0.696864843,0.913886258
3474363,12399,0,7579,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.802512575,0.035374656,0.441633173
3474363,14062,1,7580,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.802512575,0.035374656,0.441633173
3474366,16102,0,7581,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.788036588,-0.564483769,0.732250456
3474366,16107,1,7582,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.788036588,-0.564483769,0.732250456
3475322,20387,0,7583,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.274428665,-0.357564355
3475322,21087,1,7584,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.274428665,-0.357564355
3475547,14072,0,7585,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.788036588,-0.350867683,0.732250456
3475547,16115,1,7586,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.788036588,-0.350867683,0.732250456
3475579,10157,0,7587,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.788036588,-0.547325152,0.732250456
3475579,10642,1,7588,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.788036588,-0.547325152,0.732250456
3475580,11501,0,7589,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.816988561,-0.445512653,0.586941814
3475580,12296,1,7590,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.816988561,-0.445512653,0.586941814
3475582,10815,0,7591,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.733677391,-0.600559244,0.550614654
3475582,16608,1,7592,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.733677391,-0.600559244,0.550614654
3475686,27841,0,7593,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.836731436,0.052639526,-0.430218675
3475686,27899,1,7594,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.836731436,0.052639526,-0.430218675
3475688,9311,0,7595,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.836731436,-0.090395848,0.695923295
3475688,13743,1,7596,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.836731436,-0.090395848,0.695923295
3475695,12365,0,7597,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.836731436,0.393840107,0.659596135
3475695,13444,1,7598,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.836731436,0.393840107,0.659596135
3475717,6778,0,7599,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.429334595,-0.465601539,1.277157861
3475717,6781,1,7600,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.429334595,-0.465601539,1.277157861
3475787,16099,0,7601,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.836731436,-0.598991442,0.368978852
3475787,18345,1,7602,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.836731436,-0.598991442,0.368978852
3475834,21610,0,7603,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.391222418,-0.357564355
3475834,23033,1,7604,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.391222418,-0.357564355
3475955,18642,0,7605,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.836731436,-0.817698359,0.368978852
3475955,18645,1,7606,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.836731436,-0.817698359,0.368978852
3476241,14711,0,7607,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.534269092,0.259997371
3476241,20809,1,7608,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.534269092,0.259997371
3476303,35659,0,7609,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.709329967,-0.611099416,-1.810650769
3476303,36066,1,7610,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.709329967,-0.611099416,-1.810650769
3476310,21058,0,7611,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.224683768,-0.74465747,-0.357564355
3476310,21084,1,7612,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.224683768,-0.74465747,-0.357564355
3476312,38763,0,7613,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.836731436,-0.704825232,-1.810650769
3476312,38799,1,7614,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.836731436,-0.704825232,-1.810650769
3476323,35824,0,7615,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.193976166,-0.628921802,-1.810650769
3476323,35831,1,7616,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.193976166,-0.628921802,-1.810650769
3476367,12506,0,7617,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.023544201,-0.700681985,0.550614654
3476367,15824,1,7618,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.023544201,-0.700681985,0.550614654
3476502,34170,0,7619,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.836731436,-0.640911073,-1.810650769
3476502,37878,1,7620,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.836731436,-0.640911073,-1.810650769
3476583,11354,0,7621,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.709329967,-0.588418722,0.550614654
3476583,15566,1,7622,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.709329967,-0.588418722,0.550614654
3476635,37315,0,7623,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.709329967,-0.036532173,-1.810650769
3476635,37318,1,7624,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.709329967,-0.036532173,-1.810650769
3476687,34127,0,7625,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-0.709329967,-0.16006636,-1.810650769
3476687,37824,1,7626,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-0.709329967,-0.16006636,-1.810650769
3476760,13264,0,7627,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.632229792,-0.628161184,0.950213418
3476760,13273,1,7628,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.632229792,-0.628161184,0.950213418
3477052,15800,0,7629,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.224683768,-0.670602281,0.11468873
3477052,16061,1,7630,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.224683768,-0.670602281,0.11468873
3477068,29990,0,7631,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.709329967,-0.725194097,-1.302070524
3477068,36079,1,7632,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.709329967,-0.725194097,-1.302070524
3477086,21813,0,7633,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.709329967,-0.459591934,-0.357564355
3477086,27041,1,7634,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.709329967,-0.459591934,-0.357564355
3477098,5309,0,7635,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.709329967,-0.569343633,1.095522059
3477098,5884,1,7636,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.709329967,-0.569343633,1.095522059
3477112,36271,0,7637,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.69018352,-1.810650769
3477112,36341,1,7638,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.69018352,-1.810650769
3477171,7102,0,7639,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.226439398,0.25295755,1.059194899
3477171,12838,1,7640,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.226439398,0.25295755,1.059194899
3477265,35410,0,7641,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.193976166,-0.729219756,-1.810650769
3477265,35541,1,7642,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.193976166,-0.729219756,-1.810650769
3477271,12950,0,7643,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.733677391,-0.113166818,0.405306013
3477271,14271,1,7644,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.733677391,-0.113166818,0.405306013
3477278,19554,0,7645,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.224683768,-0.699106437,-0.357564355
3477278,19755,1,7646,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.224683768,-0.699106437,-0.357564355
3477358,20938,0,7647,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.224683768,0.756760781,-0.357564355
3477358,21035,1,7648,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.224683768,0.756760781,-0.357564355
3477583,36937,0,7649,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.496115114,-1.810650769
3477583,36940,1,7650,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.496115114,-1.810650769
3477597,26536,0,7651,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.372189021,-0.720835958
3477597,28196,1,7652,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.372189021,-0.720835958
3477606,21798,0,7653,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.660079512,-0.539200157
3477606,23547,1,7654,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.660079512,-0.539200157
3477618,19538,0,7655,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.836731436,-0.636704308,-0.357564355
3477618,21226,1,7656,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.836731436,-0.636704308,-0.357564355
3477626,21085,0,7657,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.750290801,-0.357564355
3477626,21876,1,7658,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.750290801,-0.357564355
3477641,38198,0,7659,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.709329967,-0.710370179,-1.810650769
3477641,39028,1,7660,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.709329967,-0.710370179,-1.810650769
3477648,34116,0,7661,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.380215858,-1.810650769
3477648,38005,1,7662,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.380215858,-1.810650769
3477734,20511,0,7663,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.656524525,-0.357564355
3477734,20538,1,7664,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.656524525,-0.357564355
3477739,36300,0,7665,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.709329967,-0.527009334,-1.810650769
3477739,36326,1,7666,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.709329967,-0.527009334,-1.810650769
3477766,35886,0,7667,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.726534192,-1.810650769
3477766,36564,1,7668,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.726534192,-1.810650769
3477791,11533,0,7669,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.788036588,-0.517338324,0.659596135
3477791,16976,1,7670,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.788036588,-0.517338324,0.659596135
3477830,16790,0,7671,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.193976166,-0.579443562,0.15101589
3477830,17140,1,7672,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.193976166,-0.579443562,0.15101589
3477834,14903,0,7673,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.438898351,0.15101589
3477834,17873,1,7674,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.438898351,0.15101589
3477848,34448,0,7675,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.653562248,-1.810650769
3477848,37719,1,7676,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,-0.653562248,-1.810650769
3477860,38131,0,7677,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.321377635,-0.552110251,-1.810650769
3477860,38397,1,7678,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.321377635,-0.552110251,-1.810650769
3477876,36204,0,7679,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.321377635,-0.554447176,-1.810650769
3477876,36258,1,7680,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.321377635,-0.554447176,-1.810650769
3477908,35512,0,7681,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.689204775,-1.810650769
3477908,35558,1,7682,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.689204775,-1.810650769
3477911,35515,0,7683,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.616458943,-1.810650769
3477911,39125,1,7684,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.616458943,-1.810650769
3477924,35507,0,7685,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.717244066,-1.810650769
3477924,35534,1,7686,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.717244066,-1.810650769
3477958,25617,0,7687,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.646389777,-0.357564355
3477958,26679,1,7688,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.646389777,-0.357564355
3478054,16501,0,7689,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.867439038,-0.364289488,0.550614654
3478054,16504,1,7690,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.867439038,-0.364289488,0.550614654
3478060,10241,0,7691,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.788036588,-0.587311964,0.768577616
3478060,10361,1,7692,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.788036588,-0.587311964,0.768577616
3478097,15500,0,7693,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.497478075,0.550614654
3478097,16504,1,7694,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.193976166,-0.497478075,0.550614654
3478100,24521,0,7695,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.774820605,-0.357564355
3478100,25482,1,7696,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.774820605,-0.357564355
3478106,37886,0,7697,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,4.715897086,-1.810650769
3478106,38421,1,7698,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.193976166,4.715897086,-1.810650769
3478130,23762,0,7699,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.687906093,-0.357564355
3478130,24389,1,7700,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.709329967,-0.687906093,-0.357564355
3478181,36885,0,7701,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.224683768,-0.700289816,-1.810650769
3478181,36887,1,7702,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.224683768,-0.700289816,-1.810650769
3478493,14154,0,7703,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.816988561,0.973747244,0.514287494
3478493,14693,1,7704,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.816988561,0.973747244,0.514287494
